governo,docEmpenho,data,fase,documento,codAcao,acao,localizador,observacao,valor,especie
federal,200331000012024NE000274,06/06/2024,Pagamento,200331000012024OB044957,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS COLABORADORES EVENTUAIS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",167.50,Original
federal,200331000012024NE000274,06/06/2024,Pagamento,200331000012024OB044958,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS COLABORADORES EVENTUAIS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",380.00,Original
federal,200331000012024NE000274,06/06/2024,Pagamento,200331000012024OB044963,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS COLABORADORES EVENTUAIS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",380.00,Original
federal,200331000012024NE000274,06/06/2024,Pagamento,200331000012024OB044964,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS COLABORADORES EVENTUAIS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",751.25,Original
federal,200331000012024NE000273,06/06/2024,Pagamento,200331000012024OB044969,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",251.25,Original
federal,200331000012024NE000274,06/06/2024,Pagamento,200331000012024OB044972,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS COLABORADORES EVENTUAIS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",251.25,Original
federal,200331000012024NE000274,06/06/2024,Pagamento,200331000012024OB044976,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS COLABORADORES EVENTUAIS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",251.25,Original
federal,200331000012024NE000273,06/06/2024,Pagamento,200331000012024OB044978,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",5700.00,Original
federal,200331000012024NE000274,06/06/2024,Pagamento,200331000012024OB044979,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS COLABORADORES EVENTUAIS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",236.25,Original
federal,200331000012024NE000274,06/06/2024,Pagamento,200331000012024OB045019,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS COLABORADORES EVENTUAIS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",380.00,Original
federal,200331000012024NE000273,06/06/2024,Pagamento,200331000012024OB045021,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",585.00,Original
federal,200331000012024NE000274,06/06/2024,Pagamento,200331000012024OB045022,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS COLABORADORES EVENTUAIS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",380.00,Original
federal,200331000012024NE000274,06/06/2024,Pagamento,200331000012024OB045023,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS COLABORADORES EVENTUAIS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",380.00,Original
federal,200331000012024NE000274,06/06/2024,Pagamento,200331000012024OB045024,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS COLABORADORES EVENTUAIS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",380.00,Original
federal,200331000012024NE000274,06/06/2024,Pagamento,200331000012024OB045026,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS COLABORADORES EVENTUAIS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",101.25,Original
federal,200331000012024NE000274,10/06/2024,Pagamento,200331000012024OB045133,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS COLABORADORES EVENTUAIS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",101.25,Original
federal,200331000012024NE000274,10/06/2024,Pagamento,200331000012024OB045145,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS COLABORADORES EVENTUAIS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",4941.25,Original
federal,200331000012024NE000274,10/06/2024,Pagamento,200331000012024OB045194,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS COLABORADORES EVENTUAIS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,Original
federal,200331000012024NE000273,10/06/2024,Pagamento,200331000012024OB045219,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3800.00,Original
federal,200331000012024NE000274,10/06/2024,Pagamento,200331000012024OB045222,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS COLABORADORES EVENTUAIS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",101.25,Original
federal,200331000012024NE000274,10/06/2024,Pagamento,200331000012024OB045250,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS COLABORADORES EVENTUAIS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",101.25,Original
federal,200331000012024NE000273,11/06/2024,Pagamento,200331000012024OB045297,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",4275.00,Original
federal,200331000012024NE000273,11/06/2024,Pagamento,200331000012024OB045341,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",4275.00,Original
federal,200331000012024NE000273,11/06/2024,Pagamento,200331000012024OB045347,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,Original
federal,200331000012024NE000273,11/06/2024,Pagamento,200331000012024OB045353,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,Original
federal,200331000012024NE000273,11/06/2024,Pagamento,200331000012024OB045357,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,Original
federal,200331000012024NE000273,11/06/2024,Pagamento,200331000012024OB045399,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",5700.00,Original
federal,200331000012024NE000273,11/06/2024,Pagamento,200331000012024OB045401,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,Original
federal,200331000012024NE000273,11/06/2024,Pagamento,200331000012024OB045407,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",5700.00,Original
federal,200331000012024NE000274,11/06/2024,Pagamento,200331000012024OB045468,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS COLABORADORES EVENTUAIS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,Original
federal,200331000012024NE000273,11/06/2024,Pagamento,200331000012024OB045480,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",4275.00,Original
federal,200331000012024NE000273,11/06/2024,Pagamento,200331000012024OB045499,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",4275.00,Original
federal,200331000012024NE000273,11/06/2024,Pagamento,200331000012024OB045511,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",1256.25,Original
federal,200331000012024NE000273,11/06/2024,Pagamento,200331000012024OB045528,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,Original
federal,200331000012024NE000274,11/06/2024,Pagamento,200331000012024OB045561,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS COLABORADORES EVENTUAIS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,Original
federal,200331000012024NE000273,11/06/2024,Pagamento,200331000012024OB045572,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,Original
federal,200331000012024NE000273,11/06/2024,Pagamento,200331000012024OB045581,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,Original
federal,200331000012024NE000273,11/06/2024,Pagamento,200331000012024OB045582,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,Original
federal,200331000012024NE000273,11/06/2024,Pagamento,200331000012024OB045587,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,Original
federal,200331000012024NE000274,11/06/2024,Pagamento,200331000012024OB045588,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS COLABORADORES EVENTUAIS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,Original
federal,200331000012024NE000273,11/06/2024,Pagamento,200331000012024OB045590,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,Original
federal,200331000012024NE000273,11/06/2024,Pagamento,200331000012024OB045595,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,Original
federal,200331000012024NE000273,11/06/2024,Pagamento,200331000012024OB045596,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,Original
federal,200331000012024NE000273,11/06/2024,Pagamento,200331000012024OB045635,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",2512.50,Original
federal,200331000012024NE000273,11/06/2024,Pagamento,200331000012024OB045646,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",4275.00,Original
federal,200331000012024NE000273,11/06/2024,Pagamento,200331000012024OB045652,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",3768.75,Original
federal,200331000012024NE000325,11/06/2024,Pagamento,200331000012024OB045664,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,VALOR QUE SE EMPENHA PARA ATENDER DESPEAS DA DFNSP/SENASP COM O PAGAMENTO DE  DIARIAS AOS SERVIDORES MOBILIZADOS - DFNSP/SENASP MP Nº 1.223/2024 - CALAMINADADE PUBLICA NO RS. AUTORIZACAO (28021182).,3517.50,Original
federal,200331000012024NE000273,11/06/2024,Pagamento,200331000012024OB045673,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",5700.00,Original
federal,200331000012024NE000273,11/06/2024,Pagamento,200331000012024OB045677,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",4275.00,Original
federal,200331000012024NE000273,11/06/2024,Pagamento,200331000012024OB045684,2B00,Atuação da Força Nacional de Segurança Pública,2B006502,"ACAO 2B00 - ATUACAO DA FORCA NACIONAL DE SEGURANCA PUBLICA. VALOR QUE SE EMPENHA PARA ATENDER DESPESAS DA DFNSP/SENASP, COM PAGAMENTO DE DIARIAS AOS SERVIDORES MOBILIZADOS - CALAMIDADE PUBLICA NO RIO GRANDE DO SUL - RS  (MP Nº 1.218/2024 - CALAMIDADE PUBLICA - RS). AUTORIZACAO (27897246).",5700.00,Original
